"","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject","uniq.Subject.Type"
"990","ASV715",1,99.441,NA,"Ramularia_nyssicola|HQ162266|SH1577457.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_nyssicola","Fungi"
"991","ASV716",1,98.515,NA,"Mycosphaerellaceae_sp|EU514279|SH1577476.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp","Fungi"
"992","ASV717",1,98.844,NA,"Pleosporales_sp|KR093909|SH1646323.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"993","ASV719",1,99.281,NA,"Papiliotrema_flavescens|AB035046|SH1749681.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens","Fungi"
"994","ASV72",1,100,NA,"Gibberella_zeae|AB586992|SH1610160.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_zeae","Fungi"
"995","ASV721",1,99.225,NA,"Bulleribasidium_oberjochense|GU327541|SH1542079.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium;s__Bulleribasidium_oberjochense","Fungi"
"996","ASV722",1,98.305,NA,"Periconia_byssoides|MH010316|SH1573185.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_byssoides","Fungi"
"997","ASV724",1,100,NA,"Exidia_glandulosa|KC785574|SH1561143.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Exidia;s__Exidia_glandulosa","Fungi"
"998","ASV725",1,84.711,NA,"Golubevia_pallescens|DQ317636|SH1539624.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Golubeviales;f__Golubeviaceae;g__Golubevia;s__Golubevia_pallescens","Fungi"
"999","ASV728",1,96.296,NA,"Zygophiala_inaequalis|KF646709|SH1719086.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Schizothyriaceae;g__Zygophiala;s__Zygophiala_inaequalis","Fungi"
"1000","ASV73",1,100,NA,"Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"1001","ASV730",1,95.98,NA,"Dissoconium_sp|JF701607|SH1552281.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Dissoconium;s__Dissoconium_sp","Fungi"
"1002","ASV731",1,100,NA,"Teratosphaeriaceae_sp|KT833169|SH1570285.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unidentified;s__Teratosphaeriaceae_sp","Fungi"
"1003","ASV733",1,95.455,NA,"Paraphaeosphaeria_rosae|MG828935|SH1525478.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_rosae","Fungi"
"1004","ASV734",1,96.815,NA,"Vishniacozyma_dimennae|EU266559|SH1544133.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae","Fungi"
"1005","ASV735",1,97.581,NA,"Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","Fungi"
"1006","ASV736",1,99.099,NA,"Stagonospora_pseudovitensis|KF251261|SH1525087.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_pseudovitensis","Fungi"
"1007","ASV737",1,95.455,NA,"Phaeosphaeriaceae_sp|KX263845|SH1646332.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","Fungi"
"1008","ASV738",1,99.502,NA,"Articulospora_sp|GQ996168|SH1648816.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Articulospora;s__Articulospora_sp","Fungi"
"1009","ASV739",1,97.647,NA,"Phaeosphaeriaceae_sp|GQ851756|SH1646320.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","Fungi"
"1010","ASV74",1,100,NA,"Cladosporium_grevilleae|JF770450|SH2320233.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_grevilleae","Fungi"
"1011","ASV740",1,97.38,NA,"Talaromyces_euchlorocarpius|AB176617|SH1676308.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_euchlorocarpius","Fungi"
"1012","ASV742",1,99.234,NA,"Moesziomyces_aphidis|AF294699|SH1509407.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Moesziomyces;s__Moesziomyces_aphidis","Fungi"
"1013","ASV743",1,98.639,NA,"Setophaeosphaeria_badalingensis|HQ649995|SH1614499.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophaeosphaeria;s__Setophaeosphaeria_badalingensis","Fungi"
"1014","ASV744",1,92.84,NA,"Ascomycota_sp|AY969332|SH1647475.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"1015","ASV745",1,96.569,NA,"Symmetrospora_coprosmae|KJ706837|SH1613491.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_coprosmae","Fungi"
"1016","ASV746",1,92.202,NA,"Phaeococcomyces_sp|KX147591|SH1573474.08FU|reps|k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_sp","Fungi"
"1017","ASV748",1,93.75,NA,"Cryptococcus_sp|JX325614|SH1576894.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_sp","Fungi"
"1018","ASV749",1,95.673,NA,"Tetraplosphaeria_sasicola|AB524807|SH1844357.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tetraplosphaeriaceae;g__Tetraplosphaeria;s__Tetraplosphaeria_sasicola","Fungi"
"1019","ASV75",1,99.556,NA,"Leptospora_rubella|KX463048|SH1595854.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_rubella","Fungi"
"1020","ASV750",7,99.4242857142857,0.393287729398258,"Filobasidium_floriforme|AF190007|SH2525150.08FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_floriforme----Filobasidium_magnum|AF190008|SH2525085.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum----Filobasidium_oeirense|AF444349|SH2076848.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_oeirense----Fungi_sp|KX514732|SH1557484.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp----Filobasidium_sp|EF159187|SH1631612.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_sp----Fungi_sp|KX516051|SH1505842.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp----Fungi_sp|KX515071|SH1557463.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"1021","ASV751",1,97.235,NA,"Tilletiopsis_washingtonensis|AB025686|SH1541583.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomatales_fam_Incertae_sedis;g__Tilletiopsis;s__Tilletiopsis_washingtonensis","Fungi"
"1022","ASV754",1,100,NA,"Mycosphaerellaceae_sp|EU514279|SH1577476.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp","Fungi"
"1023","ASV755",1,98.936,NA,"Ramularia_pratensis|KC867794|SH1577475.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_pratensis","Fungi"
"1024","ASV756",1,97.748,NA,"Pleosporales_sp|KF212238|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1025","ASV757",1,88.991,NA,"Bensingtonia_sp|AF444671|SH1631898.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Bensingtonia;s__Bensingtonia_sp","Fungi"
"1026","ASV759",1,100,NA,"Stereum_complicatum|MF161283|SH1575990.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum;s__Stereum_complicatum","Fungi"
"1027","ASV76",1,98.655,NA,"Aureobasidium_namibiae|KT693730|SH2149997.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_namibiae","Fungi"
"1028","ASV760",1,87.029,NA,"Golubevia_pallescens|DQ317636|SH1539624.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Golubeviales;f__Golubeviaceae;g__Golubevia;s__Golubevia_pallescens","Fungi"
"1029","ASV761",1,99.01,NA,"Pleosporales_sp|KT269723|SH1576177.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1030","ASV762",1,99.588,NA,"Ascomycota_sp|KC005671|SH1525448.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"1031","ASV763",1,97.753,NA,"Acremonium_furcatum|AY378154|SH1836220.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_furcatum","Fungi"
"1032","ASV764",2,100,0,"EU118312.1----FJ609734.1","Plant"
"1033","ASV77",1,96.386,NA,"Vishniacozyma_carnescens|KF036588|SH1528208.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_carnescens","Fungi"
"1034","ASV770",1,98.76,NA,"Leptospora_sp|KX655559|SH1595859.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_sp","Fungi"
"1035","ASV771",1,97.436,NA,"Sphaerulina_rhabdoclinis|KF251631|SH2337851.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_rhabdoclinis","Fungi"
"1036","ASV772",1,97.101,NA,"Septoria_cretae|KF251233|SH1645385.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Septoria;s__Septoria_cretae","Fungi"
"1037","ASV773",1,99.432,NA,"Didymella_eucalyptica|GU237846|SH2232476.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_eucalyptica","Fungi"
"1038","ASV774",1,98.618,NA,"Pleosporaceae_sp|KY986699|SH1526419.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__unidentified;s__Pleosporaceae_sp","Fungi"
"1039","ASV775",1,97.436,NA,"Sphaerulina_rhabdoclinis|KF251631|SH2337851.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_rhabdoclinis","Fungi"
"1040","ASV776",1,99.507,NA,"Pseudeurotiaceae_sp|JF495199|SH1647619.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__unidentified;s__Pseudeurotiaceae_sp","Fungi"
"1041","ASV777",1,99.556,NA,"Leptospora_rubella|KX463048|SH1595854.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_rubella","Fungi"
"1042","ASV778",1,99.554,NA,"Leptospora_sp|KX515521|SH1595852.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_sp","Fungi"
"1043","ASV779",1,92.523,NA,"Cryptococcus_sp|KX067803|SH1648404.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_sp","Fungi"
"1044","ASV78",1,98.817,NA,"Hannaella_oryzae|JQ754042|SH1522796.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_oryzae","Fungi"
"1045","ASV780",1,94.686,NA,"Paraphoma_sp|KU999072|SH1576186.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_sp","Fungi"
"1046","ASV781",1,98.901,NA,"Rhodosporidiobolus_fluvialis|AY015432|SH1558735.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__Rhodosporidiobolus_fluvialis","Fungi"
"1047","ASV782",1,99.043,NA,"Pleosporales_sp|JX043150|SH1643337.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1048","ASV783",1,97.802,NA,"Rhodosporidiobolus_fluvialis|AY015432|SH1558735.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__Rhodosporidiobolus_fluvialis","Fungi"
"1049","ASV784",1,100,NA,"Trichaptum_biforme|MH019823|SH1539680.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales_fam_Incertae_sedis;g__Trichaptum;s__Trichaptum_biforme","Fungi"
"1050","ASV786",1,90.688,NA,"Rhizoctonia_sp|KM065541|SH1571613.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Rhizoctonia;s__Rhizoctonia_sp","Fungi"
"1051","ASV787",1,92.13,NA,"Phaeococcomyces_sp|KX147589|SH1573482.08FU|reps|k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_sp","Fungi"
"1052","ASV788",1,96.585,NA,"Teratosphaeriaceae_sp|KT833163|SH1570277.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unidentified;s__Teratosphaeriaceae_sp","Fungi"
"1053","ASV790",1,97.748,NA,"Dissoconium_aciculare|AF173308|SH1718969.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Dissoconium;s__Dissoconium_aciculare","Fungi"
"1054","ASV791",1,99.502,NA,"Hansfordia_pulvinata|KF986550|SH1515988.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Hansfordia;s__Hansfordia_pulvinata","Fungi"
"1055","ASV793",1,99.468,NA,"Ramularia_pratensis|KC867794|SH1577475.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_pratensis","Fungi"
"1056","ASV794",1,98.246,NA,"Paraconiothyrium_fungicola|KP843498|SH1565674.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraconiothyrium;s__Paraconiothyrium_fungicola","Fungi"
"1057","ASV795",1,94.836,NA,"Septoria_cretae|KF251233|SH1645385.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Septoria;s__Septoria_cretae","Fungi"
"1058","ASV796",1,98.387,NA,"Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","Fungi"
"1059","ASV797",1,99.296,NA,"Fonsecazyma_mujuensis|KF036595|SH1516847.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Fonsecazyma;s__Fonsecazyma_mujuensis","Fungi"
"1060","ASV798",2,96.979,2.79872863993635,"Curvularia_caricae-papayae|HG778984|SH2179688.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_caricae-papayae----Pleosporaceae_sp|KY986699|SH1526419.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__unidentified;s__Pleosporaceae_sp","Fungi"
"1061","ASV8",2,99.502,0,"Alternaria_betae-kenyensis|KP124419|SH2180558.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_betae-kenyensis----Alternaria_iridiaustralis|KP124435|SH2180524.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_iridiaustralis","Fungi"
"1062","ASV80",1,100,NA,"Hannaella_coprosmae|AF314985|SH1522800.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_coprosmae","Fungi"
"1063","ASV800",1,97.419,NA,"Vishniacozyma_dimennae|EU852364|SH1544135.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae","Fungi"
"1064","ASV801",1,100,NA,"Strelitziana_africana|GQ850386|SH1613988.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Strelitziana;s__Strelitziana_africana","Fungi"
"1065","ASV802",1,98.667,NA,"Mycosphaerella_punctiformis|AY490763|SH2337135.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_punctiformis","Fungi"
"1066","ASV803",1,98.678,NA,"Kondoa_sp|KY767667|SH1566866.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Kondoa;s__Kondoa_sp","Fungi"
"1067","ASV804",1,99.512,NA,"Curvularia_americana|HE861833|SH1526410.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_americana","Fungi"
"1068","ASV805",1,87.192,NA,"Pleosporales_sp|HQ631052|SH1646222.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1069","ASV806",1,99.462,NA,"Clonostachys_miodochialis|AF210674|SH1522827.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_miodochialis","Fungi"
"1070","ASV807",1,99.55,NA,"Curvularia_trifolii|MH636860|SH1526408.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_trifolii","Fungi"
"1071","ASV808",1,98.515,NA,"Helotiaceae_sp|KC785565|SH1648794.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__unidentified;s__Helotiaceae_sp","Fungi"
"1072","ASV81",1,96.465,NA,"Phaeosphaeriaceae_sp|KX263845|SH1646332.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","Fungi"
"1073","ASV810",1,99.507,NA,"Cladosporium_grevilleae|JF770450|SH2320233.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_grevilleae","Fungi"
"1074","ASV811",1,96.567,NA,"Bipolaris_melinidis|KJ650604|SH1526443.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_melinidis","Fungi"
"1075","ASV812",1,90.975,NA,"AY129730.1","Plant"
"1076","ASV814",1,95.439,NA,"AM404348.1","Plant"
"1077","ASV815",1,94.248,NA,"Septoriella_hirta|KR873249|SH1525107.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella;s__Septoriella_hirta","Fungi"
"1078","ASV816",1,99.49,NA,"Symmetrospora_sp|KJ701228|SH1613479.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_sp","Fungi"
"1079","ASV818",1,98.113,NA,"Fungi_sp|FN428908|SH1522792.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"1080","ASV819",1,96.689,NA,"Saitozyma_paraflava|AY395800|SH1565597.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_paraflava","Fungi"
"1081","ASV82",1,88.546,NA,"Ascomycota_sp|MG828905|SH1555325.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"1082","ASV820",1,98.667,NA,"Psilocybe_sp|GU942331|SH1516055.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Psilocybe;s__Psilocybe_sp","Fungi"
"1083","ASV822",1,99.556,NA,"Psilocybe_sp|GU942331|SH1516055.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Psilocybe;s__Psilocybe_sp","Fungi"
"1084","ASV825",1,97.183,NA,"Taphrina_carpini|AY239215|SH1519934.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_carpini","Fungi"
"1085","ASV826",1,98.077,NA,"Taphrina_sp|JF495183|SH1519950.08FU|reps|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_sp","Fungi"
"1086","ASV827",1,100,NA,"Leucosporidium_sp|AB520441|SH1651383.08FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidium;s__Leucosporidium_sp","Fungi"
"1087","ASV828",1,100,NA,"Pleosporales_sp|KX515758|SH1560801.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1088","ASV829",2,97.4015,0.573463599542295,"Cyphellophora_vermispora|GU225947|SH1826275.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_vermispora----Cyphellophora_fusarioides|KC455239|SH1636088.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_fusarioides","Fungi"
"1089","ASV83",1,96.018,NA,"Septoriella_hirta|KR873249|SH1525107.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella;s__Septoriella_hirta","Fungi"
"1090","ASV830",1,98.438,NA,"Symmetrospora_vermiculata|AB030335|SH1797858.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_vermiculata","Fungi"
"1091","ASV832",1,88.596,NA,"Ascomycota_sp|FJ917557|SH1613987.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"1092","ASV833",1,100,NA,"Heterophoma_sylvatica|GU237907|SH1712313.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Heterophoma;s__Heterophoma_sylvatica","Fungi"
"1093","ASV834",1,99.27,NA,"Trichomeriaceae_sp|KX348466|SH1597936.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__unidentified;s__Trichomeriaceae_sp","Fungi"
